Every time you thought it was going into a rally it gave up, and every time you thought it would rally it came down	This is a tough market	Restatement
the market is still settling down after the recent correction	Mr. Zipper said	Cause
Everybody's confused and no one has an opinion that lasts longer than 30 seconds	A lot of the professional traders are just going back and forth	Conjunction
A lot of the professional traders are just going back and forth	They're just as confused	Cause
program trading is keeping the markets unsettled	William Rothe, head of OTC trading at Alex.
Brown & Sons, in Baltimore, said	Restatement
that the volatile conditions created by program trading has "thoroughly confused" investors about where the market is headed	He believes	Restatement
Trading activity cooled off from Monday's sizzling pace	Share turnover subsided to 161.5 million	Restatement
Share turnover subsided to 161.5 million	Advancing and declining issues finished about even	Conjunction
Advancing and declining issues finished about even	Of the 4,345 stocks that changed hands, 1,174 declined and 1,040 advanced	Restatement
One big technology issue, Novell, rode the roller coaster	The stock, which finished Monday at 29 1/2, traded as high as 29 3/4 and as low as 28 3/4 before closing at 29 1/4, down 1/4	Restatement
It was a jarring day for investors in Genetics Institute	The stock tumbled 2 3/4 on news that it might have to take a charge against earnings if it can't successfully resolve a dispute with its European licensee, Boehringer Mannheim, over its anti-anemia drug, EPO	Restatement
The stock tumbled 2 3/4 on news that it might have to take a charge against earnings if it can't successfully resolve a dispute with its European licensee, Boehringer Mannheim, over its anti-anemia drug, EPO	The stock recovered somewhat to finish 1 1/4 lower at 26 1/4	Asynchronous
Price Co. jumped 2 1/4 to 44 on 1.7 million shares	The wholesaler of cash and carry merchandise reported fiscal fourthquarter earnings that were better than analysts had expected	Cause
Every year we've been waiting for stepped-up expansion from the company	The news couldn't have been better	Cause
Intermec, a maker of optical character-recognition devices, also reported higher third-quarter earnings	Its shares added 3/4 to 30 3/4	Asynchronous
But favorable earnings wasn't a guarantee that a stock's price would improve yesterday	MCI Communications tumbled 2 5/8 to 42 3/8 on 4.7 million shares even though the telecommunications giant reported a 63% increase in third-quarter profit	Instantiation
Capital Associates dropped 1 to 5 3/8	The company reported substantially lower net income for its fiscal first quarter	Cause
Then cast-iron sewer pipe and the flush toilet were followed by sewage- and water-treatment plants toward the end of the 19th century	Medicine in the 19th century was dedicated mostly to combating sepsis and diagnostic analysis	Synchrony
These apocalyptic predictions were advanced by such stalwarts as Paul Ehrlich, Barry Commoner, Rene Dubois and George Wald	Writing in the 1960s Ms. Carson suggested that the human race could be eliminated in 20 years, and Mr. Wald suggested that life on earth might end by 1985	Instantiation
Writing in the 1960s Ms. Carson suggested that the human race could be eliminated in 20 years, and Mr. Wald suggested that life on earth might end by 1985	Mr. Ehrlich predicted unprecedented famine by 1980	List
Writing in the 1960s Ms. Carson suggested that the human race could be eliminated in 20 years, and Mr. Wald suggested that life on earth might end by 1985.
Mr. Ehrlich predicted unprecedented famine by 1980	There were many more	List
These apocalyptic predictions were advanced by such stalwarts as Paul Ehrlich, Barry Commoner, Rene Dubois and George Wald.
Writing in the 1960s Ms. Carson suggested that the human race could be eliminated in 20 years, and Mr. Wald suggested that life on earth might end by 1985.
Mr. Ehrlich predicted unprecedented famine by 1980.
There were many more	Thousands of chemical products were categorized as carcinogenic, with recommendations that they be banned from industrial use because they produced malignant tumors in overdosed rats	List
These apocalyptic predictions were advanced by such stalwarts as Paul Ehrlich, Barry Commoner, Rene Dubois and George Wald.
Writing in the 1960s Ms. Carson suggested that the human race could be eliminated in 20 years, and Mr. Wald suggested that life on earth might end by 1985.
Mr. Ehrlich predicted unprecedented famine by 1980.
There were many more.
Thousands of chemical products were categorized as carcinogenic, with recommendations that they be banned from industrial use because they produced malignant tumors in overdosed rats	Unknown before 1960 were the inconclusive effects of acid rain, greenhouse warming and ozone depletion, all of which required burgeoning political power and gargantuan expense	List
